Time,Untitled 16,Untitled 17,Untitled 18,Flow,Set to (mL/min),Time0
02/22/20 02:45 AM,-0.041668,0,814.810146,162,252,11:25:00 AM
02/22/20 02:50 AM,-0.04176,0,612.485222,162,252,11:30:00 AM
02/22/20 02:55 AM,-0.04175,0,390.265384,162,252,11:35:02 AM
02/22/20 03:00 AM,-0.041445,0,420.970346,162,252,11:40:04 AM
02/22/20 03:05 AM,-0.041376,0,494.111508,162,252,11:45:01 AM
02/22/20 03:10 AM,-0.041766,0,512.091101,162,252,11:50:03 AM
02/22/20 03:15 AM,-0.04173,0,398.822451,162,252,11:55:01 AM
02/22/20 03:20 AM,-0.041815,0,463.69995,162,252,12:00:01 PM
02/22/20 03:25 AM,-0.041851,0,499.186248,180,252,12:05:00 PM
02/22/20 03:30 AM,-0.041642,0,504.485548,162,252,12:10:01 PM
02/22/20 03:35 AM,-0.041884,0,407.158235,162,252,12:15:01 PM
02/22/20 03:40 AM,-0.041291,0,415.065388,162,252,12:20:01 PM
02/22/20 03:45 AM,-0.04136,0,552.038285,180,252,12:25:03 PM
02/22/20 03:50 AM,-0.04075,0,722.231386,162,252,12:30:02 PM
02/22/20 03:55 AM,-0.041865,0,383.254014,162,252,12:35:00 PM
02/22/20 04:00 AM,-0.041327,0,584.850346,162,252,12:40:00 PM
02/22/20 04:05 AM,-0.041619,0,405.718261,162,252,12:45:02 PM
02/22/20 04:10 AM,-0.040786,0,459.795547,162,252,12:50:03 PM
02/22/20 04:15 AM,-0.041642,0,535.49129,180,252,12:55:00 PM
02/22/20 04:20 AM,-0.041776,0,456.210775,180,252,01:00:00 PM
02/22/20 04:25 AM,-0.041615,0,646.753648,162,252,01:05:02 PM
02/22/20 04:30 AM,-0.041202,0,555.800903,180,252,01:10:04 PM
02/22/20 04:35 AM,-0.04112,0,433.466237,162,252,01:15:05 PM
02/22/20 04:40 AM,-0.041347,0,462.59108,180,252,01:20:00 PM
02/22/20 04:45 AM,-0.041665,0,464.116288,162,252,01:25:02 PM
02/22/20 04:50 AM,-0.041501,0,518.471406,162,252,01:30:02 PM
02/22/20 04:55 AM,-0.041399,0,397.654572,162,252,01:35:04 PM
02/22/20 05:00 AM,-0.04156,0,498.444542,162,252,01:40:01 PM
02/22/20 05:05 AM,-0.04175,0,393.646904,144,252,01:45:01 PM
02/22/20 05:10 AM,-0.041137,0,465.312851,162,252,01:50:04 PM
02/22/20 05:15 AM,-0.041914,0,383.969494,162,252,01:54:59 PM
02/22/20 05:20 AM,-0.041861,0,409.052247,162,252,02:00:05 PM
02/22/20 05:25 AM,-0.041812,0,415.505494,144,252,02:04:59 PM
02/22/20 05:30 AM,-0.04172,0,310.264472,162,252,02:10:01 PM
02/22/20 05:35 AM,-0.041445,0,421.640749,162,252,02:15:03 PM
02/22/20 05:40 AM,-0.041855,0,336.331522,162,252,02:20:03 PM
02/22/20 05:45 AM,-0.04176,0,321.328585,162,252,02:24:59 PM
02/22/20 05:50 AM,-0.041776,0,358.705617,162,252,02:30:05 PM
02/22/20 05:55 AM,-0.041448,0,152.066508,162,252,02:35:00 PM
02/22/20 06:00 AM,-0.041976,0,258.186102,162,252,02:40:05 PM
02/22/20 06:05 AM,-0.041733,0,308.159012,144,252,02:44:59 PM
02/22/20 06:10 AM,-0.041694,0,287.592875,162,252,02:50:01 PM
02/22/20 06:15 AM,-0.041645,0,230.366825,144,252,02:55:04 PM
02/22/20 06:20 AM,-0.041661,0,243.462637,162,252,03:00:04 PM
02/22/20 06:25 AM,-0.041133,0,230.45206,162,252,03:05:01 PM
02/22/20 06:30 AM,-0.041307,0,221.022157,144,252,03:10:05 PM
02/22/20 06:35 AM,-0.041609,0,241.959556,162,252,03:15:02 PM
02/22/20 06:40 AM,-0.041845,0,253.725216,162,252,03:20:00 PM
02/22/20 06:45 AM,-0.041504,0,308.400783,144,252,03:25:03 PM
02/22/20 06:50 AM,-0.041468,0,268.861742,144,252,03:30:03 PM
02/22/20 06:55 AM,-0.041445,0,254.501343,144,252,03:35:02 PM
02/22/20 07:00 AM,-0.041687,0,276.190282,144,252,03:40:03 PM
02/22/20 07:05 AM,-0.04156,0,226.16574,144,252,03:45:00 PM
02/22/20 07:10 AM,-0.041553,0,251.818091,144,252,03:50:02 PM
02/22/20 07:15 AM,-0.041363,0,267.98153,144,252,03:54:59 PM
02/22/20 07:20 AM,-0.041606,0,318.274889,144,252,04:00:01 PM
02/22/20 07:25 AM,-0.041019,0,446.153086,162,252,04:05:03 PM
02/22/20 07:30 AM,-0.040583,0,711.000902,162,252,04:10:03 PM
02/22/20 07:35 AM,-0.041773,0,502.659559,144,252,04:14:59 PM
02/22/20 07:40 AM,-0.041602,0,503.520921,162,252,04:20:01 PM
02/22/20 07:45 AM,-0.041402,0,506.080419,162,252,04:25:04 PM
02/22/20 07:50 AM,-0.041402,0,499.554232,144,252,04:30:01 PM
02/22/20 07:55 AM,-0.041648,0,502.900511,144,252,04:35:00 PM
02/22/20 08:00 AM,-0.04093,0,496.62593,144,252,04:40:01 PM
02/22/20 08:05 AM,-0.041612,0,504.230663,144,252,04:45:03 PM
02/22/20 08:10 AM,-0.041435,0,503.520921,162,252,04:49:59 PM
02/22/20 08:15 AM,-0.039694,0,498.142943,144,252,04:55:05 PM
02/22/20 08:20 AM,-0.041399,0,498.33636,144,252,05:00:01 PM
02/22/20 08:25 AM,-0.04152,0,502.199784,144,252,05:05:04 PM
02/22/20 08:30 AM,-0.038357,0,488.484382,144,252,05:10:00 PM
02/22/20 08:35 AM,-0.041491,0,499.732897,144,252,05:15:01 PM
02/22/20 08:40 AM,-0.041366,0,500.47788,144,252,05:20:02 PM
02/22/20 08:45 AM,-0.041317,0,472.575827,144,252,05:25:03 PM
02/22/20 08:50 AM,-0.041183,0,468.514888,162,252,05:30:03 PM
02/22/20 08:55 AM,-0.041471,0,503.961027,144,252,05:34:59 PM
02/22/20 09:00 AM,-0.041461,0,504.599467,144,252,05:40:04 PM
02/22/20 09:05 AM,-0.041379,0,505.523116,144,252,05:44:59 PM
02/22/20 09:10 AM,-0.041153,0,497.766763,126,252,05:50:02 PM
02/22/20 09:15 AM,-0.041461,0,309.551451,126,252,05:55:00 PM
02/22/20 09:20 AM,-0.041356,0,500.761449,126,252,06:00:04 PM
02/22/20 09:25 AM,-0.041553,0,500.27135,126,252,06:04:59 PM
02/22/20 09:30 AM,-0.041599,0,499.516532,126,252,06:10:02 PM
02/22/20 09:35 AM,-0.041297,0,504.089698,126,252,06:14:59 PM
02/22/20 09:40 AM,-0.041583,0,502.248138,144,252,06:20:02 PM
02/22/20 09:45 AM,-0.041563,0,591.00691,144,252,06:25:00 PM
02/22/20 09:50 AM,-0.041143,0,489.566206,144,252,06:30:04 PM
02/22/20 09:55 AM,-0.041432,0,472.666798,126,252,06:35:02 PM
02/22/20 10:00 AM,-0.038793,0,504.588813,126,252,06:40:04 PM
02/22/20 10:05 AM,-0.041455,0,504.861728,126,252,06:45:02 PM
02/22/20 10:10 AM,-0.041507,0,500.934377,126,252,06:49:59 PM
02/22/20 10:15 AM,-0.041386,0,502.603009,126,252,06:55:00 PM
02/22/20 10:20 AM,-0.040855,0,501.99981,144,252,07:00:03 PM
02/22/20 10:25 AM,-0.041553,0,504.750267,126,252,07:05:01 PM
02/22/20 10:30 AM,-0.041445,0,497.806102,126,252,07:10:03 PM
02/22/20 10:35 AM,-0.04112,0,498.831376,126,252,07:15:05 PM
02/22/20 10:40 AM,-0.04131,0,491.530701,144,252,07:19:59 PM
02/22/20 10:45 AM,-0.041376,0,502.021119,144,252,07:25:05 PM
02/22/20 10:50 AM,-0.041225,0,509.579957,126,252,07:30:03 PM
02/22/20 10:55 AM,-0.041481,0,500.640973,126,252,07:34:59 PM
02/22/20 11:00 AM,-0.041202,0,504.851893,126,252,07:40:00 PM
02/22/20 11:05 AM,-0.041222,0,501.134351,126,252,07:45:01 PM
02/22/20 11:10 AM,-0.041507,0,502.20716,144,252,07:50:02 PM
02/22/20 11:15 AM,-0.041435,0,503.684014,126,252,07:55:03 PM
02/22/20 11:20 AM,-0.041274,0,501.091734,126,252,08:00:02 PM
02/22/20 11:25 AM,-0.041222,0,507.58186,126,252,08:05:03 PM
02/22/20 11:30 AM,-0.041547,0,503.226698,126,252,08:10:03 PM
02/22/20 11:35 AM,-0.04132,0,501.661331,126,252,08:15:01 PM
02/22/20 11:40 AM,-0.041271,0,501.707226,126,252,08:20:00 PM
02/22/20 11:45 AM,-0.041379,0,501.389235,126,252,08:25:01 PM
02/22/20 11:50 AM,-0.041406,0,503.049672,126,252,08:30:03 PM
02/22/20 11:55 AM,-0.041251,0,503.474206,144,252,08:35:04 PM
02/22/20 12:00 PM,-0.041111,0,503.293082,126,252,08:40:01 PM
02/22/20 12:05 PM,-0.041337,0,500.581965,126,252,08:45:04 PM
02/22/20 12:10 PM,-0.041422,0,503.826618,126,252,08:50:00 PM
02/22/20 12:15 PM,-0.039671,0,499.025613,144,252,08:55:02 PM
02/22/20 12:20 PM,-0.04135,0,504.317537,126,252,09:00:05 PM
02/22/20 12:25 PM,-0.041199,0,490.640655,126,252,09:05:01 PM
02/22/20 12:30 PM,-0.041386,0,503.643036,126,252,09:10:04 PM
02/22/20 12:35 PM,-0.04136,0,504.553572,144,252,09:15:05 PM
02/22/20 12:40 PM,-0.041435,0,504.561767,126,252,09:20:03 PM
02/22/20 12:45 PM,-0.041412,0,510.563434,126,252,09:24:59 PM
02/22/20 12:50 PM,-0.041314,0,503.232435,126,252,09:30:04 PM
02/22/20 12:55 PM,-0.039996,0,496.348098,126,252,09:35:02 PM
02/22/20 01:00 PM,-0.04134,0,504.008562,126,252,09:40:05 PM
02/22/20 01:05 PM,-0.040779,0,500.590161,126,252,09:45:02 PM
02/22/20 01:10 PM,-0.041035,0,496.516108,126,252,09:50:02 PM
02/22/20 01:15 PM,-0.041307,0,501.333505,126,252,09:55:04 PM
02/22/20 01:20 PM,-0.041579,0,501.008138,126,252,10:00:00 PM
02/22/20 01:25 PM,-0.041229,0,507.515476,126,252,10:05:02 PM
02/22/20 01:30 PM,-0.041563,0,501.808033,126,252,10:10:04 PM
02/22/20 01:35 PM,-0.041366,0,502.126023,126,252,10:15:00 PM
02/22/20 01:40 PM,-0.041327,0,517.746092,126,252,10:20:02 PM
02/22/20 01:45 PM,-0.040632,0,495.521977,126,252,10:25:04 PM
02/22/20 01:50 PM,-0.041409,0,502.431721,126,252,10:30:00 PM
02/22/20 01:55 PM,-0.041697,0,436.57976,126,252,10:34:59 PM
02/22/20 02:00 PM,-0.041343,0,502.613664,126,252,10:40:01 PM
02/22/20 02:05 PM,-0.041491,0,501.5679,126,252,10:45:00 PM
02/22/20 02:10 PM,-0.041399,0,508.739904,126,252,10:50:01 PM
02/22/20 02:15 PM,-0.038976,0,499.868125,126,252,10:55:04 PM
02/22/20 02:20 PM,-0.041389,0,502.023578,126,252,10:59:59 PM
02/22/20 02:25 PM,-0.041225,0,478.416859,126,252,11:04:59 PM
02/22/20 02:30 PM,-0.041386,0,342.36679,126,252,11:10:04 PM
02/22/20 02:35 PM,-0.041438,0,428.693916,126,252,11:15:00 PM
02/22/20 02:40 PM,-0.041684,0,296.152401,126,252,11:20:01 PM
02/22/20 02:45 PM,-0.04095,0,320.221354,126,252,11:25:04 PM
02/22/20 02:50 PM,-0.041792,0,380.29211,126,252,11:29:59 PM
02/22/20 02:55 PM,-0.041609,0,465.415297,126,252,11:35:04 PM
02/22/20 03:00 PM,-0.040599,0,497.643009,126,252,11:40:04 PM
02/22/20 03:05 PM,-0.04134,0,504.155264,126,252,11:45:04 PM
02/22/20 03:10 PM,-0.041442,0,500.479519,108,252,11:50:04 PM
02/22/20 03:15 PM,-0.040061,0,490.493953,126,252,11:55:02 PM
02/22/20 03:20 PM,-0.039632,0,501.9449,108,252,24:00:02
02/22/20 03:25 PM,-0.040012,0,489.594071,126,252,24:05:04
02/22/20 03:30 PM,-0.041569,0,500.432804,126,252,24:10:02
02/22/20 03:35 PM,-0.041176,0,498.215064,126,252,24:15:03
02/22/20 03:40 PM,-0.041225,0,501.781806,126,252,24:20:02
02/22/20 03:45 PM,-0.041248,0,505.846024,126,252,24:25:01
02/22/20 03:50 PM,-0.041556,0,498.044595,126,252,24:30:04
02/22/20 03:55 PM,-0.041438,0,502.260432,108,252,24:35:00
02/22/20 04:00 PM,-0.041448,0,502.619401,108,252,24:40:04
02/22/20 04:05 PM,-0.041333,0,502.605468,108,252,24:45:04
02/22/20 04:10 PM,-0.040425,0,493.410781,126,252,24:50:01
02/22/20 04:15 PM,-0.038442,0,489.535882,108,252,24:54:59
02/22/20 04:20 PM,-0.041258,0,503.39143,108,252,25:00:00
02/22/20 04:25 PM,-0.041232,0,506.34186,126,252,25:05:02
02/22/20 04:30 PM,-0.041501,0,497.591376,108,252,25:09:59
02/22/20 04:35 PM,-0.041301,0,504.915819,126,252,25:15:03
02/22/20 04:40 PM,-0.04155,0,504.061833,108,252,25:20:00
02/22/20 04:45 PM,-0.041451,0,483.95793,108,252,25:25:03
02/22/20 04:50 PM,-0.041251,0,504.414246,108,252,25:30:04
02/22/20 04:55 PM,-0.04135,0,501.313835,108,252,25:35:00
02/22/20 05:00 PM,-0.041517,0,511.843593,126,252,25:40:03
02/22/20 05:05 PM,-0.041015,0,503.80449,108,252,25:45:04
02/22/20 05:10 PM,-0.041251,0,515.581624,108,252,25:49:59
02/22/20 05:15 PM,-0.041379,0,498.788759,108,252,25:55:02
02/22/20 05:20 PM,-0.041379,0,502.036691,126,252,26:00:05
02/22/20 05:25 PM,-0.041278,0,497.048825,108,252,26:05:00
02/22/20 05:30 PM,-0.04114,0,500.590161,108,252,26:09:59
02/22/20 05:35 PM,-0.041497,0,500.243485,126,252,26:15:00
02/22/20 05:40 PM,-0.041517,0,498.312592,126,252,26:20:03
02/22/20 05:45 PM,-0.041189,0,500.372976,108,252,26:25:01
02/22/20 05:50 PM,-0.041019,0,501.41792,126,252,26:30:04
02/22/20 05:55 PM,-0.041396,0,503.295541,126,252,26:34:59
02/22/20 06:00 PM,-0.041435,0,499.546856,108,252,26:40:03
02/22/20 06:05 PM,-0.041563,0,499.460801,126,252,26:45:02
02/22/20 06:10 PM,-0.041297,0,508.489937,108,252,26:50:00
02/22/20 06:15 PM,-0.041097,0,502.349764,108,252,26:55:03
02/22/20 06:20 PM,-0.041484,0,474.548517,126,252,26:59:59
02/22/20 06:25 PM,-0.041255,0,511.142865,126,252,27:05:01
02/22/20 06:30 PM,-0.041337,0,505.093664,126,252,27:10:03
02/22/20 06:35 PM,-0.041288,0,498.660088,108,252,27:15:05
02/22/20 06:40 PM,-0.041533,0,503.982336,108,252,27:19:59
02/22/20 06:45 PM,-0.041035,0,500.050887,126,252,27:25:03
02/22/20 06:50 PM,-0.041245,0,500.719652,108,252,27:30:05
02/22/20 06:55 PM,-0.039881,0,482.282742,126,252,27:35:00
02/22/20 07:00 PM,-0.039704,0,488.387673,126,252,27:39:59
02/22/20 07:05 PM,-0.041268,0,503.148839,126,252,27:44:59
02/22/20 07:10 PM,-0.04136,0,500.061542,126,252,27:50:02
02/22/20 07:15 PM,-0.041373,0,501.867041,108,252,27:55:00
02/22/20 07:20 PM,-0.041373,0,491.944581,108,252,28:00:03
02/22/20 07:25 PM,-0.041461,0,513.417975,108,252,28:05:05
02/22/20 07:30 PM,-0.040527,0,373.412691,126,252,28:10:05
02/22/20 07:35 PM,-0.041314,0,506.033704,108,252,28:14:59
02/22/20 07:40 PM,-0.041324,0,504.978925,126,252,28:20:02
02/22/20 07:45 PM,-0.039127,0,493.357509,126,252,28:25:04
02/22/20 07:50 PM,-0.041468,0,524.528803,108,252,28:30:00
02/22/20 07:55 PM,-0.041199,0,499.668971,108,252,28:35:02
02/22/20 08:00 PM,-0.041294,0,461.630551,126,252,28:40:00
02/22/20 08:05 PM,-0.040799,0,520.567031,108,252,28:45:03
02/22/20 08:10 PM,-0.041396,0,507.120446,108,252,28:50:03
02/22/20 08:15 PM,-0.041314,0,244.846061,108,252,28:55:00
02/22/20 08:20 PM,-0.04136,0,503.945455,126,252,29:00:02
02/22/20 08:25 PM,-0.041432,0,493.650913,108,252,29:05:05
02/22/20 08:30 PM,-0.041301,0,503.025085,126,252,29:10:04
02/22/20 08:35 PM,-0.041622,0,589.866077,126,252,29:15:01
02/22/20 08:40 PM,-0.041271,0,504.987121,126,252,29:20:03
02/22/20 08:45 PM,-0.041409,0,502.625138,108,252,29:25:00
02/22/20 08:50 PM,-0.041458,0,502.975092,108,252,29:30:03
02/22/20 08:55 PM,-0.041412,0,504.742891,126,252,29:35:02
02/22/20 09:00 PM,-0.041245,0,505.741939,108,252,29:40:02
02/22/20 09:05 PM,-0.041376,0,502.834127,108,252,29:45:04
02/22/20 09:10 PM,-0.041183,0,501.516268,108,252,29:50:00
02/22/20 09:15 PM,-0.04131,0,503.526658,108,252,29:54:59
02/22/20 09:20 PM,-0.041402,0,502.448112,126,252,30:00:03
02/22/20 09:25 PM,-0.041491,0,504.860908,126,252,30:05:05
02/22/20 09:30 PM,-0.041324,0,504.155264,108,252,30:10:04
02/22/20 09:35 PM,-0.041032,0,505.57229,126,252,30:15:00
02/22/20 09:40 PM,-0.041002,0,502.679229,126,252,30:20:04
02/22/20 09:45 PM,-0.041153,0,509.7619,126,252,30:24:59
02/22/20 09:50 PM,-0.041333,0,501.985878,108,252,30:30:03
02/22/20 09:55 PM,-0.041573,0,496.207133,108,252,30:35:00
02/22/20 10:00 PM,-0.041192,0,504.282296,126,252,30:40:04
02/22/20 10:05 PM,-0.041612,0,506.859005,108,252,30:45:04
02/22/20 10:10 PM,-0.041324,0,506.532818,126,252,30:49:59
02/22/20 10:15 PM,-0.041229,0,499.023154,108,252,30:55:02
02/22/20 10:20 PM,-0.041258,0,505.414933,126,252,30:59:59
02/22/20 10:25 PM,-0.041429,0,500.617206,126,252,31:04:59
02/22/20 10:30 PM,-0.041363,0,500.777021,108,252,31:10:01
02/22/20 10:35 PM,-0.041127,0,500.599995,108,252,31:15:03
02/22/20 10:40 PM,-0.041156,0,504.070029,108,252,31:20:05
02/22/20 10:45 PM,-0.041265,0,502.539903,108,252,31:25:00
02/22/20 10:50 PM,-0.040399,0,490.475103,126,252,31:30:01
02/22/20 10:55 PM,-0.041183,0,502.162904,126,252,31:35:00
02/22/20 11:00 PM,-0.041206,0,500.391006,108,252,31:39:58
02/22/20 11:05 PM,-0.041265,0,502.484173,108,252,31:45:01
02/22/20 11:10 PM,-0.041366,0,502.961159,108,252,31:50:05
02/22/20 11:15 PM,-0.041366,0,500.958964,108,252,31:54:59
02/22/20 11:20 PM,-0.041229,0,503.810227,108,252,32:00:02
02/22/20 11:25 PM,-0.041468,0,498.135567,108,252,32:04:58
02/22/20 11:30 PM,-0.041304,0,500.474602,108,252,32:09:59
02/22/20 11:35 PM,-0.041235,0,502.047345,126,252,32:15:04
02/22/20 11:40 PM,-0.04112,0,502.861992,126,252,32:19:59
02/22/20 11:45 PM,-0.041379,0,505.038753,108,252,32:25:01
02/22/20 11:50 PM,-0.041179,0,501.805574,108,252,32:30:05
02/22/20 11:55 PM,-0.041324,0,499.640286,126,252,32:35:04
02/23/20 12:00 AM,-0.041324,0,498.705983,126,252,32:40:01
02/23/20 12:05 AM,-0.041347,0,499.610782,108,252,32:45:02
02/23/20 12:10 AM,-0.041212,0,501.168773,108,252,32:49:59
02/23/20 12:15 AM,-0.04094,0,495.261356,108,252,32:55:04
02/23/20 12:20 AM,-0.041314,0,500.039414,108,252,33:00:04
02/23/20 12:25 AM,-0.041317,0,501.85065,108,252,33:04:59
02/23/20 12:30 AM,-0.041301,0,499.844357,108,252,33:10:05
02/23/20 12:35 AM,-0.041232,0,503.500432,108,252,33:15:00
02/23/20 12:40 AM,-0.041451,0,498.001978,108,252,33:20:01
02/23/20 12:45 AM,-0.041288,0,507.218793,108,252,33:25:03
02/23/20 12:50 AM,-0.041438,0,498.516664,126,252,33:30:03
02/23/20 12:55 AM,-0.041491,0,505.875528,108,252,33:35:02
02/23/20 01:00 AM,-0.041222,0,501.571998,108,252,33:40:02
02/23/20 01:05 AM,-0.041301,0,500.043511,108,252,33:45:00
02/23/20 01:10 AM,-0.041196,0,500.66638,108,252,33:50:00
02/23/20 01:15 AM,-0.041324,0,506.844253,108,252,33:55:03
02/23/20 01:20 AM,-0.041183,0,501.781806,126,252,33:59:59
02/23/20 01:25 AM,-0.041258,0,503.348813,108,252,34:05:02
02/23/20 01:30 AM,-0.041222,0,503.814325,108,252,34:10:00
02/23/20 01:35 AM,-0.041006,0,497.863471,108,252,34:14:59
02/23/20 01:40 AM,-0.041386,0,506.404147,108,252,34:20:00
02/23/20 01:45 AM,-0.041055,0,493.945956,108,252,34:25:04
02/23/20 01:50 AM,-0.041111,0,503.755316,108,252,34:30:00
02/23/20 01:55 AM,-0.040917,0,496.205494,108,252,34:35:04
02/23/20 02:00 AM,-0.041419,0,502.016202,108,252,34:40:01
02/23/20 02:05 AM,-0.041156,0,506.434471,108,252,34:45:04
02/23/20 02:10 AM,-0.041419,0,498.24129,108,252,34:50:00
02/23/20 02:15 AM,-0.041291,0,504.085601,108,252,34:55:05
02/23/20 02:20 AM,-0.041363,0,501.317933,108,252,35:00:02
02/23/20 02:25 AM,-0.041153,0,500.895038,108,252,35:05:02
02/23/20 02:30 AM,-0.041163,0,501.506433,126,252,35:10:00
02/23/20 02:35 AM,-0.041192,0,500.696704,108,252,35:15:03
02/23/20 02:40 AM,-0.041406,0,501.54905,108,252,35:19:59
02/23/20 02:45 AM,-0.041337,0,501.816228,126,252,35:25:00
02/23/20 02:50 AM,-0.04154,0,501.108944,126,252,35:30:04
02/23/20 02:55 AM,-0.041212,0,502.503023,108,252,35:35:00
02/23/20 03:00 AM,-0.041173,0,503.116057,108,252,35:40:00
02/23/20 03:05 AM,-0.04114,0,509.546355,108,252,35:45:02
02/23/20 03:10 AM,-0.041029,0,500.841767,108,252,35:50:00
02/23/20 03:15 AM,-0.041268,0,498.453557,126,252,35:55:04
02/23/20 03:20 AM,-0.041429,0,503.517643,108,252,36:00:02
02/23/20 03:25 AM,-0.041288,0,498.39209,126,252,36:05:00
02/23/20 03:30 AM,-0.041324,0,503.947914,108,252,36:10:02
02/23/20 03:35 AM,-0.041376,0,500.325441,108,252,36:15:02
02/23/20 03:40 AM,-0.04136,0,504.304424,108,252,36:20:01
02/23/20 03:45 AM,-0.041406,0,503.177524,126,252,36:25:05
02/23/20 03:50 AM,-0.041261,0,503.097207,108,252,36:30:02
02/23/20 03:55 AM,-0.041071,0,501.885072,108,252,36:35:05
02/23/20 04:00 AM,-0.041409,0,505.257577,108,252,36:40:02
02/23/20 04:05 AM,-0.041084,0,504.673228,108,252,36:44:59
02/23/20 04:10 AM,-0.040527,0,501.646578,108,252,36:50:02
02/23/20 04:15 AM,-0.041248,0,506.745086,108,252,36:55:05
02/23/20 04:20 AM,-0.041078,0,502.168641,126,252,37:00:02
02/23/20 04:25 AM,-0.041196,0,502.512857,108,252,37:05:04
02/23/20 04:30 AM,-0.041235,0,502.185032,108,252,37:10:02
02/23/20 04:35 AM,-0.041015,0,505.529672,108,252,37:15:00
02/23/20 04:40 AM,-0.041481,0,499.217391,108,252,37:20:03
02/23/20 04:45 AM,-0.041111,0,498.782203,108,252,37:25:03
02/23/20 04:50 AM,-0.041278,0,502.933294,126,252,37:30:00
02/23/20 04:55 AM,-0.040599,0,501.889989,108,252,37:35:03
02/23/20 05:00 AM,-0.041189,0,503.457815,108,252,37:40:04
02/23/20 05:05 AM,-0.041343,0,502.621859,108,252,37:44:59
02/23/20 05:10 AM,-0.041297,0,503.338158,108,252,37:50:03
02/23/20 05:15 AM,-0.041219,0,502.530888,126,252,37:55:05
02/23/20 05:20 AM,-0.040376,0,500.467226,108,252,38:00:01
02/23/20 05:25 AM,-0.041212,0,498.723194,108,252,38:05:05
02/23/20 05:30 AM,-0.041333,0,499.132156,108,252,38:10:04
02/23/20 05:35 AM,-0.041212,0,504.597828,108,252,38:14:59
02/23/20 05:40 AM,-0.041429,0,504.196242,108,252,38:20:03
02/23/20 05:45 AM,-0.041297,0,503.252104,108,252,38:25:00
02/23/20 05:50 AM,-0.041599,0,498.444542,108,252,38:30:00
02/23/20 05:55 AM,-0.041366,0,505.124808,108,252,38:35:03
02/23/20 06:00 AM,-0.041343,0,503.405363,108,252,38:40:05
02/23/20 06:05 AM,-0.041248,0,508.493215,108,252,38:44:59
02/23/20 06:10 AM,-0.041225,0,504.325733,108,252,38:50:01
02/23/20 06:15 AM,-0.041337,0,502.907887,108,252,38:55:03
02/23/20 06:20 AM,-0.041438,0,509.416044,108,252,39:00:04
02/23/20 06:25 AM,-0.041222,0,503.840551,108,252,39:05:02
02/23/20 06:30 AM,-0.041386,0,500.563934,108,252,39:10:03
02/23/20 06:35 AM,-0.041442,0,503.074259,108,252,39:15:03
02/23/20 06:40 AM,-0.040389,0,507.077009,108,252,39:20:00
02/23/20 06:45 AM,-0.041179,0,501.040101,108,252,39:25:03
02/23/20 06:50 AM,-0.041419,0,500.022203,108,252,39:29:59
02/23/20 06:55 AM,-0.040727,0,503.273413,108,252,39:35:02
02/23/20 07:00 AM,-0.041278,0,506.853268,126,252,39:40:05
02/23/20 07:05 AM,-0.041415,0,503.797114,108,252,39:45:02
02/23/20 07:10 AM,-0.041245,0,493.830397,108,252,39:50:00
02/23/20 07:15 AM,-0.041353,0,500.352487,108,252,39:55:00
02/23/20 07:20 AM,-0.041215,0,499.732077,108,252,40:00:03
02/23/20 07:25 AM,-0.041206,0,504.327372,108,252,40:05:02
02/23/20 07:30 AM,-0.040589,0,508.234233,108,252,40:10:00
02/23/20 07:35 AM,-0.041202,0,493.686154,108,252,40:15:04
02/23/20 07:40 AM,-0.041248,0,503.070161,108,252,40:20:01
02/23/20 07:45 AM,-0.041255,0,507.599891,108,252,40:25:04
02/23/20 07:50 AM,-0.041301,0,499.935329,126,252,40:30:02
02/23/20 07:55 AM,-0.040632,0,499.631271,108,252,40:35:05
02/23/20 08:00 AM,-0.040625,0,503.759414,108,252,40:40:03
02/23/20 08:05 AM,-0.041147,0,506.949157,108,252,40:45:01
02/23/20 08:10 AM,-0.041225,0,502.647266,90,252,40:50:03
02/23/20 08:15 AM,-0.040976,0,507.236004,90,252,40:55:03
02/23/20 08:20 AM,-0.041347,0,500.450015,108,252,41:00:04
02/23/20 08:25 AM,-0.040848,0,500.417233,108,252,41:05:02
02/23/20 08:30 AM,-0.041137,0,496.821806,108,252,41:09:59
02/23/20 08:35 AM,-0.041488,0,496.918514,108,252,41:15:03
02/23/20 08:40 AM,-0.038852,0,499.378845,108,252,41:20:04
02/23/20 08:45 AM,-0.041343,0,500.389367,108,252,41:25:02
02/23/20 08:50 AM,-0.041612,0,507.146672,108,252,41:29:59
02/23/20 08:55 AM,-0.041294,0,499.661595,108,252,41:35:02
02/23/20 09:00 AM,-0.041366,0,502.444014,108,252,41:39:59
02/23/20 09:05 AM,-0.041225,0,496.394813,108,252,41:45:01
02/23/20 09:10 AM,-0.041333,0,503.824979,108,252,41:50:03
02/23/20 09:15 AM,-0.041337,0,502.002269,108,252,41:55:00
02/23/20 09:20 AM,-0.041386,0,502.063736,108,252,42:00:04
02/23/20 09:25 AM,-0.041271,0,499.588653,90,252,42:04:59
02/23/20 09:30 AM,-0.04137,0,505.255118,90,252,42:10:00
02/23/20 09:35 AM,-0.04131,0,502.233386,108,252,42:15:01
02/23/20 09:40 AM,-0.04131,0,503.940538,90,252,42:20:04
02/23/20 09:45 AM,-0.041402,0,502.05636,108,252,42:25:05
02/23/20 09:50 AM,-0.040324,0,500.761449,108,252,42:30:00
02/23/20 09:55 AM,-0.041284,0,502.859533,108,252,42:35:04
