"Tag","Tank","Date","BW","Temp","Sal","Notes","Day","Genotype","Nutrients","Disease","Available","T_Type","T_AW","T_BW","Temperature","Salinity","X","T_SW_den","Days","dBW","dBW_r"
"A094","3",2020-09-04,6.566,27.4,34.7,"",23,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,14,0.0918000000000001,1.012811290529
"A094","3",2020-09-11,6.6218,26.6,34.1,"",30,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,7,0.0558000000000005,1.21404638614509
"A094","3",2020-09-18,6.6856,27.3,32.6,"",37,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,7,0.0637999999999996,1.37640606999391
"A094","3",2020-09-25,6.6822,27.2,34.1,"",44,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,7,-0.00340000000000007,-0.0726508145438398
"A094","3",2020-10-02,6.7125,27.1,32.5,"",51,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,7,0.0303000000000004,0.64777639528471
"A094","3",2020-10-09,6.7305,27.1,31.5,"",58,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3017,2.2977,26.91,33.2,"",1.02139320446888,7,0.0179999999999998,0.383080606544289
"A095","5",2020-08-12,4.5602,28.3,32.5,"",0,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,0,0,NA
"A095","5",2020-08-21,4.5881,27.8,34.3,"",9,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,9,0.0278999999999998,0.679794745844476
"A095","5",2020-09-04,4.6477,27.3,34.4,"",23,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,14,0.0596000000000005,0.927866187995662
"A095","5",2020-09-11,4.7088,27.9,33.9,"",30,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,7,0.0610999999999997,1.87804105871106
"A095","5",2020-09-18,4.784,27.6,33.2,"",37,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,7,0.0751999999999997,2.28144264841512
"A095","5",2020-09-25,4.8305,27.9,33.9,"",44,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,7,0.0465,1.38855709507883
"A095","5",2020-10-02,4.8645,27.9,32.4,"",51,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,7,0.0339999999999998,1.00551554852351
"A095","5",2020-10-09,4.9018,27.9,31.6,"",58,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3016,2.2939,26.9,33.2,"",1.02139636748748,7,0.0373000000000001,1.09539961528861
"A096","6",2020-08-12,3.5827,28.2,32.5,"",0,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,0,0,NA
"A096","6",2020-08-21,3.6015,27.5,34.4,"",9,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,9,0.0188000000000001,0.583048786917382
"A096","6",2020-09-04,3.6593,27.4,34.4,"",23,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,14,0.0577999999999999,1.14634775192876
"A096","6",2020-09-11,3.6942,27.7,33.9,"",30,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,7,0.0348999999999999,1.36247760110247
"A096","6",2020-09-18,3.7142,27.1,33.2,"",37,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,7,0.02,0.77341314957037
"A096","6",2020-09-25,3.7232,27.2,33.9,"",44,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,7,0.0089999999999999,0.346161834503869
"A096","6",2020-10-02,3.7495,27.4,32.4,"",51,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,7,0.0263,1.00911658174228
"A096","6",2020-10-09,3.7713,27.1,31.6,"",58,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2655,2.2689,26.89,33.2,"",1.02139952974326,7,0.0218000000000003,0.830586935400921
"A097","2",2020-08-12,5.3851,28.3,32.5,"",0,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,0,0,NA
"A097","2",2020-08-21,5.4043,27.8,33.6,"",9,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,9,0.0191999999999997,0.396154822256466
"A097","2",2020-09-04,5.4446,27.5,34.6,"",23,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,14,0.0403000000000002,0.532644640114621
"A097","2",2020-09-11,5.4858,26.6,34.1,"",30,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,7,0.0411999999999999,1.08101867643432
"A097","8",2020-09-18,5.5158,27,33.2,"",37,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,7,0.0299999999999994,0.781237793159465
"A097","8",2020-09-25,5.5163,26.8,34,"",44,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,7,0.000500000000000611,0.0129498117097536
"A097","8",2020-10-02,5.5408,26.8,32.4,"",51,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,7,0.0244999999999997,0.63448325870601
"A097","8",2020-10-09,5.5636,26.5,31.6,"",58,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2566,2.286,26.89,33.2,"",1.02139952974326,7,0.0228000000000002,0.58784703601337
"A098","6",2020-08-12,5.2164,28.2,32.5,"",0,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,0,0,NA
"A098","6",2020-08-21,5.2487,27.4,34.4,"",9,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,9,0.0323000000000002,0.688001090577585
"A098","6",2020-09-04,5.3068,27.3,34.4,"",23,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,14,0.0580999999999996,0.790671975917841
"A098","6",2020-09-11,5.3585,27.7,33.9,"",30,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,7,0.0517000000000003,1.39174536174612
"A098","6",2020-09-18,5.3764,27.1,33.2,"",37,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,7,0.0179,0.477212439515323
"A098","6",2020-09-25,5.3786,27.2,33.9,"",44,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,7,0.00219999999999931,0.0584565349091616
"A098","6",2020-10-02,5.4129,27.4,32.4,"",51,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,7,0.0343,0.911017736957573
"A098","6",2020-10-09,5.4459,27,31.6,"",58,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.2704,2.2974,26.9,33.2,"",1.02139636748748,7,0.0330000000000004,0.87093530534201
"A099","8",2020-08-12,3.7962,28.2,32.5,"",0,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2492,2.2453,26.88,33.2,"",1.0214026912361,0,0,NA
"A099","8",2020-08-21,3.8322,27.1,34.4,"",9,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2492,2.2453,26.88,33.2,"",1.0214026912361,9,0.036,1.05368526421158
"A099","8",2020-09-04,3.9059,27.1,34.5,"",23,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2492,2.2453,26.88,33.2,"",1.0214026912361,14,0.0737000000000001,1.37369806228425
"A099","8",2020-09-11,3.9577,27.4,34,"",30,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2492,2.2453,26.88,33.2,"",1.0214026912361,7,0.0518000000000001,1.89456975344991
"A099","2",2020-09-18,3.9989,27.8,32.5,"",37,"Kelsey-1","Ambient","Placebo","Experiment","B",16.2492,2.2453,26.88,33.2,"",1.0214026912361,7,0.0411999999999999,1.48715523807117
